"","player_name","batter","pitch_seq","description","hit_speed","hit_angle"
"377","Jose Berrios",492841,"FF|FF","In play, out(s)","null","null"
"380","Jose Berrios",434778,"FT|FF","Foul","null","null"
"381","Jose Berrios",434778,"FF|FF","Swinging Strike","null","null"
"382","Jose Berrios",434778,"FF|FF","Foul","null","null"
"383","Jose Berrios",434778,"FF|CU","Foul","null","null"
"386","Jose Berrios",434778,"FT|FF","Foul","null","null"
"387","Jose Berrios",434778,"FF|FF","Swinging Strike","null","null"
"389","Jose Berrios",596144,"FT|CH","Foul","null","null"
"391","Jose Berrios",596144,"CU|CU","Swinging Strike","null","null"
"394","Jose Berrios",521692,"CU|CH","Foul","null","null"
"395","Jose Berrios",521692,"CH|FF","Foul","null","null"
"396","Jose Berrios",521692,"FF|CH","Called Strike","null","null"
"398","Jose Berrios",521692,"FF|FF","Swinging Strike","null","null"
"400","Jose Berrios",460086,"CH|FF","Foul","null","null"
"402","Jose Berrios",460086,"CH|FF","Foul","null","null"
"404","Jose Berrios",460086,"FF|FF","Foul","null","null"
"405","Jose Berrios",460086,"FF|CH","Swinging Strike","null","null"
"407","Jose Berrios",444876,"CH|CU","Foul","null","null"
"408","Jose Berrios",444876,"CU|CH","Swinging Strike","null","null"
"410","Jose Berrios",444876,"CH|CU","Swinging Strike (Blocked)","null","null"
"411","Jose Berrios",444876,"CU|FT","Foul","null","null"
"412","Jose Berrios",444876,"FT|FT","Foul","null","null"
"415","Jose Berrios",449181,"CH|CH","Foul","null","null"
"416","Jose Berrios",449181,"CH|CH","Swinging Strike","null","null"
"418","Jose Berrios",449181,"CU|FF","Foul","null","null"
"421","Jose Berrios",543333,"CH|FF","Swinging Strike","null","null"
"425","Jose Berrios",521692,"FF|CH","In play, out(s)","70.2","-16.9"
"426","Jose Berrios",521692,"CH|FF","Called Strike","null","null"
"430","Jose Berrios",434778,"FF|CH","In play, out(s)","46","-45.9"
"431","Jose Berrios",434778,"CH|CH","Foul","null","null"
"433","Jose Berrios",502481,"CH|FF","In play, out(s)","89.3","-36.37"
"434","Jose Berrios",502481,"FF|FF","Called Strike","null","null"
"438","Jose Berrios",543333,"CH|FT","In play, out(s)","103","-24.24"
"439","Jose Berrios",543333,"FT|FF","Called Strike","null","null"
