pitch_type,player_name,batter,description,hit_speed,hit_angle
FT,Dillon Gee,408045,Called Strike,null,null
FT,Dillon Gee,596146,Ball,null,null
KC,Dillon Gee,596146,"In play, no out",89.6,15.97
KC,Dillon Gee,596146,Called Strike,null,null
FC,Dillon Gee,596146,Ball,null,null
CH,Dillon Gee,500871,Foul,null,null
KC,Dillon Gee,500871,Foul,null,null
FC,Dillon Gee,500871,Ball,null,null
FF,Dillon Gee,500871,Ball,null,null
FT,Dillon Gee,500871,Foul,null,null
FT,Dillon Gee,500871,"In play, no out",96.4,9.49
FT,Dillon Gee,435559,"In play, out(s)",79.4,27.92
FT,Dillon Gee,435559,Foul,null,null
KC,Dillon Gee,592696,Ball,null,null
CH,Dillon Gee,592696,Foul,null,null
FF,Dillon Gee,592696,"In play, run(s)",94.5,41.57
FF,Dillon Gee,592696,Ball,null,null
FF,Dillon Gee,621439,Called Strike,null,null
FT,Dillon Gee,621439,Foul,null,null
KC,Dillon Gee,621439,Swinging Strike (Blocked),null,null
CH,Dillon Gee,461858,Called Strike,null,null
FT,Dillon Gee,461858,"In play, no out",68,27.52
FF,Dillon Gee,461858,Foul,null,null
KC,Dillon Gee,461858,Ball,null,null
FT,Dillon Gee,596146,Ball,null,null
FC,Dillon Gee,596146,"In play, out(s)",84.1,40.26
CH,Dillon Gee,596146,Ball,null,null
FC,Dillon Gee,500871,Ball,null,null
CH,Dillon Gee,500871,Ball,null,null
FT,Dillon Gee,500871,"In play, out(s)",85.9,-23.89
FC,Dillon Gee,435559,"In play, out(s)",98.1,17.54
KC,Dillon Gee,592696,Called Strike,null,null
CH,Dillon Gee,592696,Swinging Strike,null,null
CH,Dillon Gee,592696,Ball,null,null
FC,Dillon Gee,592696,Foul Tip,null,null
FF,Dillon Gee,592696,Ball,null,null
FT,Dillon Gee,621439,"In play, out(s)",68.9,37.59
CH,Dillon Gee,572821,"In play, out(s)",98.4,48.22
FC,Dillon Gee,572821,Ball,null,null
FF,Dillon Gee,593871,Ball,null,null
CH,Dillon Gee,593871,Ball,null,null
FC,Dillon Gee,593871,"In play, out(s)",91.5,40.8
FT,Dillon Gee,593871,Called Strike,null,null
KC,Dillon Gee,593871,Called Strike,null,null
FC,Dillon Gee,408045,"In play, out(s)",77.2,40.88
