"","player_name","batter","pitch_seq","description","hit_speed","hit_angle"
"1813","Kevin Gausman",592200,"SL|FF","Foul","null","null"
"1816","Kevin Gausman",592200,"FF|SL","Called Strike","null","null"
"1817","Kevin Gausman",592200,"SL|FF","Called Strike","null","null"
"1819","Kevin Gausman",523253,"SL|FF","Foul","null","null"
"1822","Kevin Gausman",523253,"FF|FF","Called Strike","null","null"
"1823","Kevin Gausman",523253,"FF|FF","Swinging Strike","null","null"
"1825","Kevin Gausman",572816,"FF|FT","Swinging Strike","null","null"
"1826","Kevin Gausman",572816,"FT|FF","Foul","null","null"
"1828","Kevin Gausman",572816,"FS|FF","Swinging Strike","null","null"
"1830","Kevin Gausman",446334,"SL|FF","In play, no out","97.3","8.84"
"1836","Kevin Gausman",543543,"FF|FF","Foul","null","null"
"1837","Kevin Gausman",543543,"FF|FF","Swinging Strike","null","null"
"1838","Kevin Gausman",543543,"FF|FF","Swinging Strike","null","null"
"1840","Kevin Gausman",542921,"SL|FF","Called Strike","null","null"
"1841","Kevin Gausman",542921,"FF|FF","Foul","null","null"
"1843","Kevin Gausman",542921,"SL|FF","In play, out(s)","82.6","43.6"
"1845","Kevin Gausman",543094,"FS|FS","Swinging Strike","null","null"
"1847","Kevin Gausman",543094,"FF|FF","Foul","null","null"
"1848","Kevin Gausman",543094,"FF|FF","Foul","null","null"
"1850","Kevin Gausman",446334,"FF|SL","Called Strike","null","null"
"1851","Kevin Gausman",446334,"SL|FF","In play, out(s)","91.3","-14.7"
"1855","Kevin Gausman",489149,"FS|FF","Called Strike","null","null"
"1856","Kevin Gausman",489149,"FF|FF","Foul","null","null"
"1859","Kevin Gausman",489149,"FT|FF","In play, out(s)","96","36.82"
"1862","Kevin Gausman",543094,"FS|FF","Foul","null","null"
"1863","Kevin Gausman",543094,"FF|FF","Called Strike","null","null"
"1865","Kevin Gausman",543094,"FF|FF","In play, no out","101.2","7.91"
"1867","Kevin Gausman",600301,"FF|FF","Called Strike","null","null"
"1870","Kevin Gausman",592200,"FF|FF","In play, no out","101","15.51"
"1871","Kevin Gausman",592200,"FF|FF","Foul","null","null"
"1874","Kevin Gausman",523253,"FF|FF","In play, out(s)","null","null"
"1875","Kevin Gausman",523253,"FF|FS","Called Strike","null","null"
"1878","Kevin Gausman",592200,"FF|SL","Swinging Strike","null","null"
"1879","Kevin Gausman",592200,"SL|FF","In play, out(s)","95.4","-6.59"
"1882","Kevin Gausman",523253,"FS|FF","Called Strike","null","null"
"1884","Kevin Gausman",523253,"FF|FS","Called Strike","null","null"
"1886","Kevin Gausman",523253,"FF|FF","In play, out(s)","92.7","-0.24"
"1890","Kevin Gausman",600301,"SL|FF","Foul","null","null"
"1891","Kevin Gausman",600301,"FF|FF","Foul","null","null"
"1893","Kevin Gausman",600301,"FF|SL","Swinging Strike","null","null"
"1894","Kevin Gausman",600301,"SL|FS","In play, out(s)","null","null"
"1896","Kevin Gausman",446334,"FF|FF","Called Strike","null","null"
"1897","Kevin Gausman",446334,"FF|FF","In play, out(s)","null","null"
"1900","Kevin Gausman",489149,"FF|FF","Foul","null","null"
"1901","Kevin Gausman",489149,"FF|FF","Foul","null","null"
"1902","Kevin Gausman",489149,"FF|FF","Foul","null","null"
"1904","Kevin Gausman",489149,"FS|FF","In play, no out","103.3","0.07"
"1911","Kevin Gausman",425783,"FF|SL","Called Strike","null","null"
"1912","Kevin Gausman",425783,"SL|FF","Swinging Strike","null","null"
"1915","Kevin Gausman",435622,"FF|SL","Swinging Strike","null","null"
"1916","Kevin Gausman",435622,"SL|FF","Foul","null","null"
"1918","Kevin Gausman",435622,"FF|FS","In play, no out","80.6","15.94"
"1920","Kevin Gausman",134181,"SL|FF","Called Strike","null","null"
"1922","Kevin Gausman",134181,"SL|FF","Foul","null","null"
"1923","Kevin Gausman",134181,"FF|FF","Foul","null","null"
"1924","Kevin Gausman",134181,"FF|FF","Swinging Strike","null","null"
"1927","Kevin Gausman",425902,"SL|FF","Called Strike","null","null"
"1928","Kevin Gausman",425902,"FF|FF","In play, out(s)","99.2","19.84"
"1930","Kevin Gausman",462101,"FF|SL","Called Strike","null","null"
"1931","Kevin Gausman",462101,"SL|SL","In play, no out","86","15.89"
"1934","Kevin Gausman",435064,"FS|FF","Swinging Strike","null","null"
"1935","Kevin Gausman",435064,"FF|FF","Called Strike","null","null"
"1937","Kevin Gausman",425783,"SL|FF","Called Strike","null","null"
"1938","Kevin Gausman",425783,"FF|FF","Swinging Strike","null","null"
"1940","Kevin Gausman",435622,"FF|FS","In play, run(s)","106.9","30.94"
"1944","Kevin Gausman",134181,"FF|FF","In play, out(s)","93.8","-18.14"
"1948","Kevin Gausman",425902,"FF|FF","Called Strike","null","null"
"1952","Kevin Gausman",596059,"FF|FS","Swinging Strike (Blocked)","null","null"
"1953","Kevin Gausman",596059,"FS|FF","Swinging Strike","null","null"
"1954","Kevin Gausman",596059,"FF|FF","Swinging Strike","null","null"
"1958","Kevin Gausman",462101,"FF|SL","Swinging Strike","null","null"
"1960","Kevin Gausman",462101,"FF|FF","In play, no out","102.4","6.81"
"1962","Kevin Gausman",519048,"FF|FF","In play, no out","105","9.73"
"1964","Kevin Gausman",435064,"FF|FF","Swinging Strike","null","null"
"1965","Kevin Gausman",435064,"FF|FF","Foul","null","null"
"1966","Kevin Gausman",435064,"FF|FF","Foul","null","null"
"1967","Kevin Gausman",435064,"FF|FF","Foul","null","null"
"1969","Kevin Gausman",435064,"FF|SL","Foul","null","null"
"1970","Kevin Gausman",435064,"SL|FF","Foul","null","null"
"1971","Kevin Gausman",435064,"FF|FF","Foul","null","null"
"1972","Kevin Gausman",435064,"FF|FF","In play, run(s)","86.3","28.55"
"1974","Kevin Gausman",425783,"FF|FF","Foul","null","null"
"1976","Kevin Gausman",425783,"SL|SL","In play, run(s)","108","21.32"
"1979","Kevin Gausman",608577,"FF|FF","In play, out(s)","null","null"
"1982","Kevin Gausman",134181,"FF|FF","Swinging Strike","null","null"
"1984","Kevin Gausman",134181,"SL|FF","Foul","null","null"
"1985","Kevin Gausman",134181,"FF|FS","Hit By Pitch","null","null"
"1987","Kevin Gausman",425902,"FS|FS","In play, no out","85.7","9.87"
"1989","Kevin Gausman",462101,"SL|SL","Foul","null","null"
"1990","Kevin Gausman",462101,"SL|SL","Foul","null","null"
"1992","Kevin Gausman",462101,"FF|FF","Foul","null","null"
"1993","Kevin Gausman",462101,"FF|FS","In play, no out","88.1","6.84"
"1996","Kevin Gausman",596059,"FF|FF","In play, out(s)","null","null"
"2000","Kevin Gausman",435622,"FF|SL","In play, out(s)","69.2","57.37"
"2004","Kevin Gausman",596059,"FF|FF","Swinging Strike","null","null"
"2005","Kevin Gausman",596059,"FF|FS","In play, out(s)","74.8","5.6"
"2007","Kevin Gausman",608577,"FF|FF","In play, out(s)","86.1","20.08"
"2009","Kevin Gausman",608577,"FS|FF","Foul","null","null"
"2010","Kevin Gausman",608577,"FF|SL","Foul","null","null"
"2011","Kevin Gausman",608577,"SL|FF","In play, no out","84.3","19.39"
"2013","Kevin Gausman",605141,"FT|FF","Called Strike","null","null"
"2014","Kevin Gausman",605141,"FF|SL","Swinging Strike","null","null"
"2016","Kevin Gausman",456030,"FF|FF","Called Strike","null","null"
"2017","Kevin Gausman",456030,"FF|FF","In play, out(s)","84.4","52.32"
"2019","Kevin Gausman",593428,"SL|FF","Called Strike","null","null"
"2020","Kevin Gausman",593428,"FF|FF","In play, out(s)","74.1","-53.75"
"2023","Kevin Gausman",120074,"FF|FF","In play, out(s)","113","5.41"
"2025","Kevin Gausman",434670,"FF|FF","Foul","null","null"
"2031","Kevin Gausman",598265,"FF|FF","Called Strike","null","null"
"2032","Kevin Gausman",598265,"FF|FF","Called Strike","null","null"
"2035","Kevin Gausman",543768,"FF|FF","Foul","null","null"
"2037","Kevin Gausman",543768,"FS|FF","Foul","null","null"
"2038","Kevin Gausman",543768,"FF|FF","In play, run(s)","98.9","16.12"
"2039","Kevin Gausman",543768,"FF|FF","Called Strike","null","null"
"2040","Kevin Gausman",543768,"FF|FF","Foul","null","null"
"2042","Kevin Gausman",543877,"FF|FF","Called Strike","null","null"
"2043","Kevin Gausman",543877,"FF|FF","Called Strike","null","null"
"2045","Kevin Gausman",605141,"SL|FF","Called Strike","null","null"
"2048","Kevin Gausman",605141,"FT|FF","Foul","null","null"
"2051","Kevin Gausman",456030,"FF|FF","Foul","null","null"
"2052","Kevin Gausman",456030,"FF|FF","Called Strike","null","null"
"2054","Kevin Gausman",593428,"FT|FF","Called Strike","null","null"
"2055","Kevin Gausman",593428,"FF|FF","In play, run(s)","85.5","-24.92"
"2057","Kevin Gausman",120074,"FF|FF","In play, run(s)","101.8","10.72"
"2060","Kevin Gausman",120074,"FS|FS","Called Strike","null","null"
"2061","Kevin Gausman",120074,"FS|FF","Foul","null","null"
"2067","Kevin Gausman",455759,"SL|FT","In play, out(s)","49.6","-11.33"
"2068","Kevin Gausman",455759,"FT|SL","Called Strike","null","null"
"2069","Kevin Gausman",455759,"SL|FS","Foul","null","null"
"2070","Kevin Gausman",455759,"FS|FF","Foul","null","null"
"2071","Kevin Gausman",455759,"FF|SL","Foul","null","null"
"2074","Kevin Gausman",543768,"FF|FF","Called Strike","null","null"
"2077","Kevin Gausman",543768,"FF|FS","Foul","null","null"
"2079","Kevin Gausman",543877,"FF|FF","Swinging Strike","null","null"
"2080","Kevin Gausman",543877,"FF|SL","Swinging Strike","null","null"
"2082","Kevin Gausman",543877,"FF|FT","Foul","null","null"
"2084","Kevin Gausman",518626,"FF|FF","In play, run(s)","107.6","10.46"
"2085","Kevin Gausman",518626,"FF|FF","Foul","null","null"
"2088","Kevin Gausman",429665,"FF|FF","Foul","null","null"
"2089","Kevin Gausman",429665,"FF|FF","Called Strike","null","null"
"2092","Kevin Gausman",429665,"SL|FF","Foul","null","null"
"2095","Kevin Gausman",459431,"FF|FF","Swinging Strike","null","null"
"2096","Kevin Gausman",459431,"FF|FF","Swinging Strike","null","null"
"2098","Kevin Gausman",459431,"FT|FF","Foul","null","null"
"2105","Kevin Gausman",607680,"FF|FF","Called Strike","null","null"
"2107","Kevin Gausman",607680,"FF|FF","In play, no out","82.2","7.02"
"2109","Kevin Gausman",581527,"SL|FF","Foul","null","null"
"2110","Kevin Gausman",581527,"FF|FF","Foul","null","null"
"2112","Kevin Gausman",581527,"FF|FF","Called Strike","null","null"
"2113","Kevin Gausman",581527,"FF|FS","In play, out(s)","91.5","58.8"
"2115","Kevin Gausman",446381,"FF|FF","Foul","null","null"
"2116","Kevin Gausman",446381,"FF|FF","In play, out(s)","88","-31.63"
"2119","Kevin Gausman",446381,"FF|FF","Foul","null","null"
"2121","Kevin Gausman",485567,"FT|FT","Swinging Strike","null","null"
"2122","Kevin Gausman",485567,"FT|SL","Called Strike","null","null"
"2124","Kevin Gausman",429665,"FT|FF","In play, out(s)","101.3","-22.52"
"2128","Kevin Gausman",459431,"FS|FT","In play, run(s)","99.2","30.39"
"2135","Kevin Gausman",607680,"FF|FF","Called Strike","null","null"
"2138","Kevin Gausman",581527,"FF|FT","Foul","null","null"
"2139","Kevin Gausman",581527,"FT|FF","Called Strike","null","null"
"2140","Kevin Gausman",581527,"FF|FS","In play, out(s)","87.3","25.31"
"2143","Kevin Gausman",446381,"FF|FF","In play, no out","95.8","9.61"
"2144","Kevin Gausman",446381,"FF|SL","Called Strike","null","null"
"2146","Kevin Gausman",485567,"FF|FF","Foul","null","null"
"2148","Kevin Gausman",485567,"FS|FS","In play, out(s)","77.2","-29.33"
"2149","Kevin Gausman",485567,"FS|FF","Called Strike","null","null"
"2151","Kevin Gausman",485567,"FF|FF","Foul","null","null"
"2153","Kevin Gausman",429665,"FF|FF","Called Strike","null","null"
"2155","Kevin Gausman",459431,"FF|FF","Called Strike","null","null"
"2156","Kevin Gausman",459431,"FF|FT","Foul","null","null"
"2157","Kevin Gausman",459431,"FT|FS","Swinging Strike","null","null"
"2160","Kevin Gausman",475253,"FF|FF","Foul","null","null"
"2161","Kevin Gausman",475253,"FF|FS","Foul","null","null"
"2163","Kevin Gausman",475253,"FF|FF","Foul","null","null"
"2164","Kevin Gausman",475253,"FF|FS","Foul","null","null"
"2165","Kevin Gausman",475253,"FS|FS","In play, no out","102.1","20.38"
"2168","Kevin Gausman",607680,"FF|FF","Foul","null","null"
"2169","Kevin Gausman",607680,"FF|FT","In play, out(s)","64.2","-21.87"
"2171","Kevin Gausman",581527,"FF|FF","In play, out(s)","82.1","25.38"
"2172","Kevin Gausman",581527,"FF|FF","Called Strike","null","null"
"2174","Kevin Gausman",446381,"FF|FF","In play, no out","95","-3.51"
"2176","Kevin Gausman",485567,"FF|FF","Called Strike","null","null"
"2178","Kevin Gausman",485567,"FF|FF","In play, out(s)","null","null"
"2181","Kevin Gausman",518626,"FF|FS","Foul","null","null"
"2182","Kevin Gausman",518626,"FS|FF","In play, out(s)","79.1","82.8"
"2183","Kevin Gausman",518626,"FF|FS","Swinging Strike","null","null"
"2185","Kevin Gausman",518626,"FF|SL","Called Strike","null","null"
"2188","Kevin Gausman",518626,"FT|FF","In play, out(s)","92.3","-32.15"
"2190","Kevin Gausman",458731,"FS|FF","In play, no out","99","12.41"
"2191","Kevin Gausman",458731,"FF|FS","Called Strike","null","null"
"2193","Kevin Gausman",458731,"FF|FF","Foul","null","null"
"2194","Kevin Gausman",458731,"FF|FF","Foul","null","null"
"2195","Kevin Gausman",458731,"FF|FF","Foul","null","null"
"2196","Kevin Gausman",458731,"FF|FF","Foul","null","null"
"2199","Kevin Gausman",121347,"FF|FF","Foul","null","null"
"2201","Kevin Gausman",121347,"FF|FF","Called Strike","null","null"
"2202","Kevin Gausman",121347,"FF|SL","Swinging Strike (Blocked)","null","null"
"2203","Kevin Gausman",121347,"SL|FF","Called Strike","null","null"
"2205","Kevin Gausman",516770,"FF|SL","Called Strike","null","null"
"2207","Kevin Gausman",435263,"FS|FS","In play, out(s)","98.7","17.67"
"2209","Kevin Gausman",452104,"FF|FF","Foul","null","null"
"2211","Kevin Gausman",608701,"FF|FF","Foul","null","null"
"2212","Kevin Gausman",608701,"FF|FF","In play, out(s)","108.9","-11.49"
"2213","Kevin Gausman",608701,"FF|FF","Called Strike","null","null"
"2216","Kevin Gausman",608701,"FF|FT","Foul (Runner Going)","null","null"
"2219","Kevin Gausman",543305,"FS|FT","Called Strike","null","null"
"2220","Kevin Gausman",543305,"FT|SL","Foul","null","null"
"2221","Kevin Gausman",543305,"SL|FT","Called Strike","null","null"
"2226","Kevin Gausman",458731,"FS|FF","Called Strike","null","null"
"2227","Kevin Gausman",458731,"FF|FS","In play, out(s)","79","-5.74"
"2229","Kevin Gausman",121347,"FS|FF","In play, run(s)","78.3","21.09"
"2232","Kevin Gausman",516770,"FF|FF","Swinging Strike","null","null"
"2233","Kevin Gausman",516770,"FF|FF","Foul","null","null"
"2234","Kevin Gausman",516770,"FF|SL","Swinging Strike (Blocked)","null","null"
"2242","Kevin Gausman",452104,"FS|FF","Called Strike","null","null"
"2246","Kevin Gausman",608701,"FF|FF","Foul","null","null"
"2247","Kevin Gausman",608701,"FF|FF","Foul","null","null"
"2249","Kevin Gausman",608701,"FT|FF","Called Strike","null","null"
"2254","Kevin Gausman",543305,"FS|FT","In play, out(s)","null","null"
"2256","Kevin Gausman",453056,"FF|FF","Foul","null","null"
"2257","Kevin Gausman",453056,"FF|FS","Swinging Strike","null","null"
"2258","Kevin Gausman",453056,"FS|FF","Foul","null","null"
"2259","Kevin Gausman",453056,"FF|FS","Swinging Strike","null","null"
"2261","Kevin Gausman",458731,"FF|FF","Called Strike","null","null"
"2263","Kevin Gausman",516770,"FF|FF","Called Strike","null","null"
"2264","Kevin Gausman",516770,"FF|FF","Foul","null","null"
"2266","Kevin Gausman",435263,"FS|FS","Called Strike","null","null"
